chart_id,slug,title,url,has_map_tab,max_time,min_time,default_tab,is_published,entity_type,single_year_data,len_years,has_timeline
8150,exponential-growth-of-datapoints-used-to-train-notable-ai-systems,Exponential growth of datapoints used to train notable AI systems,https://ourworldindata.org/grapher/exponential-growth-of-datapoints-used-to-train-notable-ai-systems,No,2025,1950,,True,system,No,54,Yes
8151,countries-with-national-cervical-cancer-screening-program,Countries with a national screening program for cervical cancer,https://ourworldindata.org/grapher/countries-with-national-cervical-cancer-screening-program?tab=map,Yes,2021,2015,map,True,,No,4,Yes
8152,share-of-invasive-cervical-cancers-caused-by-each-hpv-type,Share of invasive cervical cancers caused by each HPV type,https://ourworldindata.org/grapher/share-of-invasive-cervical-cancers-caused-by-each-hpv-type,No,2024,2024,,True,,Yes,1,Yes
8153,share-of-cancers-attributed-to-9-hpv-types,Share of cancers attributed to nine HPV types,https://ourworldindata.org/grapher/share-of-cancers-attributed-to-9-hpv-types,No,2019,2019,,True,,Yes,1,Yes
8154,child-and-maternal-malnutrition-death-rate,Child and maternal malnutrition death rate,https://ourworldindata.org/grapher/child-and-maternal-malnutrition-death-rate?tab=map,Yes,2021,1990,map,True,,No,32,Yes
8155,rate-of-child-deaths-attributed-to-child-and-maternal-malnutrition,Rate of child deaths attributed to child and maternal malnutrition,https://ourworldindata.org/grapher/rate-of-child-deaths-attributed-to-child-and-maternal-malnutrition?tab=map,Yes,2021,1990,map,True,,No,32,Yes
8158,,Population growth of high-income countries with and without migrants,https://ourworldindata.org/grapher/None,No,2023,1950,,False,,No,74,Yes
8159,population-growth-of-high-income-countries-with-and-without-migrants,Population growth of high-income countries with and without migrants,https://ourworldindata.org/grapher/population-growth-of-high-income-countries-with-and-without-migrants,No,2023,1950,,False,,No,74,Yes
8161,living-planet-index-comparison,Comparison of the Living Planet Index across reports,https://ourworldindata.org/grapher/living-planet-index-comparison,No,2020,1970,,True,,No,51,Yes
8162,share-of-populations-increasing-stable-or-decreasing-in-the-living-planet-index,"Share of populations increasing, stable or declining in the Living Planet Index",https://ourworldindata.org/grapher/share-of-populations-increasing-stable-or-decreasing-in-the-living-planet-index,No,2022,2022,,True,,Yes,1,Yes
8163,species-represented-in-the-living-planet-index,Species represented in the Living Planet Index,https://ourworldindata.org/grapher/species-represented-in-the-living-planet-index,No,2022,2022,,True,,Yes,1,Yes
8165,is-antibiotic-use-in-livestock-above-global-guidelines,Is antibiotic use in livestock above proposed guidelines from antimicrobial resistance researchers?,https://ourworldindata.org/grapher/is-antibiotic-use-in-livestock-above-global-guidelines?tab=map,Yes,2020,2020,map,True,,Yes,1,Yes
8166,antibiotic-use-livestock-tonnes,Antibiotic use in livestock,https://ourworldindata.org/grapher/antibiotic-use-livestock-tonnes?tab=map,Yes,2020,2020,map,True,,Yes,1,Yes
8167,global-research-and-development-funding-for-malaria,Global research and development funding for malaria,https://ourworldindata.org/grapher/global-research-and-development-funding-for-malaria,No,2023,2007,,True,,No,17,Yes
8168,antibiotic-use-livestock-marimekko,Antibiotic use in livestock,https://ourworldindata.org/grapher/antibiotic-use-livestock-marimekko,No,2023,2020,,True,,No,2,Yes
8170,share-richest-1-wid-vs-pip,Income share of the richest 1%: World Inequality Database vs. World Bank,https://ourworldindata.org/grapher/share-richest-1-wid-vs-pip,No,2024,0,,True,,No,256,Yes
8171,prosperity-gap,Prosperity gap,https://ourworldindata.org/grapher/prosperity-gap?tab=map,Yes,2025,1963,map,True,,No,63,Yes
8172,income-share-distribution-after-tax-wid,Distribution of income across richer and poorer groups (after tax),https://ourworldindata.org/grapher/income-share-distribution-after-tax-wid,No,2023,1913,,True,,No,111,Yes
8176,reported-rate-of-new-cervical-cancer-cases,Reported rate of new cervical cancer cases,https://ourworldindata.org/grapher/reported-rate-of-new-cervical-cancer-cases?tab=map,Yes,2023,1943,map,True,,No,81,Yes
8177,rate-of-new-cervical-cancer-cases-gco,Rate of new cervical cancer cases,https://ourworldindata.org/grapher/rate-of-new-cervical-cancer-cases-gco?tab=map,Yes,2022,2022,map,True,,Yes,1,Yes
8178,number-of-people-older-than-65-years,Number of people older than 65 years,https://ourworldindata.org/grapher/number-of-people-older-than-65-years,No,2100,1950,,False,,No,151,Yes
8179,population-growth-across-continents,Population growth across continents,https://ourworldindata.org/grapher/population-growth-across-continents,No,2100,2024,,False,,No,77,Yes
8181,foreign-aid-given-by-sector-per-capita,"Foreign aid given by sector, per capita",https://ourworldindata.org/grapher/foreign-aid-given-by-sector-per-capita,No,2024,1967,,True,donor,No,58,Yes
8182,foreign-aid-given-for-emergencies-and-longer-term-development-per-capita,"Foreign aid given for emergencies and longer-term development, per capita",https://ourworldindata.org/grapher/foreign-aid-given-for-emergencies-and-longer-term-development-per-capita,No,2024,1971,,True,donor,No,54,Yes
8183,population-of-cities-towns-and-rural-areas,"Population of cities, towns, and villages",https://ourworldindata.org/grapher/population-of-cities-towns-and-rural-areas,No,2020,1950,,False,,No,15,Yes
8184,foreign-aid-given-for-social-infrastructure-and-services-per-capita,"Foreign aid given for social infrastructure and services, per capita",https://ourworldindata.org/grapher/foreign-aid-given-for-social-infrastructure-and-services-per-capita,No,2024,1967,,True,donor,No,58,Yes
8187,population-density-of-cities,Population density of cities,https://ourworldindata.org/grapher/population-density-of-cities?tab=map,Yes,2100,2020,map,False,,No,17,Yes
8188,global-human-settlement-layer-dataset,Population density of cities and towns,https://ourworldindata.org/grapher/global-human-settlement-layer-dataset,No,2100,2020,,False,,No,17,Yes
8189,unemployment-rate-in-the-eu,Unemployment rate in the EU,https://ourworldindata.org/grapher/unemployment-rate-in-the-eu,No,2024,1991,,False,,No,34,Yes
8190,number-of-hens-in-cages,Number of hens in cages,https://ourworldindata.org/grapher/number-of-hens-in-cages?tab=map,Yes,2020,2013,map,False,,No,6,Yes
8191,number-of-cage-free-hens,Number of cage-free hens,https://ourworldindata.org/grapher/number-of-cage-free-hens?tab=map,Yes,2020,2013,map,False,,No,6,Yes
8193,share-of-deaths-by-risk-factor,Share of deaths by risk factor,https://ourworldindata.org/grapher/share-of-deaths-by-risk-factor,No,2021,1990,,True,,No,32,Yes
8194,plastic-waste-generation-by-industrial-sector,Plastic waste generation by industrial sector,https://ourworldindata.org/grapher/plastic-waste-generation-by-industrial-sector,No,2019,2019,,True,industrial sector,Yes,1,Yes
8195,number-of-chickens,Number of chickens,https://ourworldindata.org/grapher/number-of-chickens?tab=map,Yes,2023,1961,,False,,No,63,Yes
8196,manufacturing-jobs-as-a-share-of-total-employment,Manufacturing jobs as a share of total employment,https://ourworldindata.org/grapher/manufacturing-jobs-as-a-share-of-total-employment,No,2022,2000,,False,,No,23,Yes
8197,share-population-mobile-phone,Share of the population that owns a mobile phone,https://ourworldindata.org/grapher/share-population-mobile-phone?tab=map,Yes,2024,2013,map,True,,No,12,Yes
8198,share-of-urban-population-with-convenient-access-to-open-public-spaces,Share of urban population with convenient access to open public spaces,https://ourworldindata.org/grapher/share-of-urban-population-with-convenient-access-to-open-public-spaces,No,2025,2018,,True,,No,6,Yes
8199,coastal-eutrophication,Nitrogen and phosphorus concentration in coastal areas,https://ourworldindata.org/grapher/coastal-eutrophication,No,2015,2000,,True,,No,16,Yes
8200,,Share of urban population with convenient access to open public spaces,https://ourworldindata.org/grapher/None,No,2025,2018,,False,,No,6,Yes
8201,progress-toward-productive-and-sustainable-agriculture,Progress toward productive and sustainable agriculture,https://ourworldindata.org/grapher/progress-toward-productive-and-sustainable-agriculture?tab=map,Yes,2023,2015,map,True,,No,9,Yes
8202,share-of-urban-population-living-in-inadequate-housing,Share of urban population living in inadequate housing,https://ourworldindata.org/grapher/share-of-urban-population-living-in-inadequate-housing?tab=map,Yes,2024,2003,map,True,,No,22,Yes
8203,food-waste-in-retail-per-capita,Food waste in retail per capita,https://ourworldindata.org/grapher/food-waste-in-retail-per-capita?tab=map,Yes,2022,2008,map,False,,No,15,Yes
8204,food-waste-in-food-service-per-capita,Food waste in food service per capita,https://ourworldindata.org/grapher/food-waste-in-food-service-per-capita?tab=map,Yes,2022,2008,map,False,,No,15,Yes
8205,vegetable-oil-vs-gdp,Vegetable oil supply per person vs. GDP per capita,https://ourworldindata.org/grapher/vegetable-oil-vs-gdp,No,2024,1961,,True,,No,64,Yes
8206,annual-patent-applications-draft-8206,Annual patent applications,https://ourworldindata.org/grapher/annual-patent-applications-draft-8206?tab=map,Yes,2021,1980,,False,,No,42,Yes
8207,interpersonal-trust-varies-widely-across-countries,Interpersonal trust varies widely across countries,https://ourworldindata.org/grapher/interpersonal-trust-varies-widely-across-countries?tab=map,Yes,2022,1984,,False,,No,7,Yes
8208,annual-number-of-people-receiving-antiretroviral-therapy-through-pepfar,Annual number of people receiving antiretroviral therapy through PEPFAR,https://ourworldindata.org/grapher/annual-number-of-people-receiving-antiretroviral-therapy-through-pepfar,No,2023,2004,,True,,No,20,Yes
8209,laws-antimicrobials-livestock,Countries with laws or regulations on the sale of antimicrobials for livestock,https://ourworldindata.org/grapher/laws-antimicrobials-livestock?tab=map,Yes,2024,2024,map,True,,Yes,1,Yes
8210,laws-antimicrobials-aquatic,Countries with laws or regulations on the sale of antimicrobials for aquatic animals,https://ourworldindata.org/grapher/laws-antimicrobials-aquatic?tab=map,Yes,2024,2024,map,False,,Yes,1,Yes
8211,countries-submit-antimicrobial-data-woah,Countries that submit antimicrobial use data to the World Organisation for Animal Health,https://ourworldindata.org/grapher/countries-submit-antimicrobial-data-woah?tab=map,Yes,2024,2024,map,False,,Yes,1,Yes
8212,gini-coefficient-of-after-tax-income-working-age-vs-total-population,Gini coefficient of after-tax income — Working-age vs total population,https://ourworldindata.org/grapher/gini-coefficient-of-after-tax-income-working-age-vs-total-population,No,2023,1976,,False,,No,48,Yes
8213,gini-coefficient-of-before-tax-income-working-age-vs-total-population,Gini coefficient of before-tax income — Working-age vs total population,https://ourworldindata.org/grapher/gini-coefficient-of-before-tax-income-working-age-vs-total-population,No,2023,1976,,False,,No,48,Yes
8214,sales-antibiotics-livestock-europe,Sales of antibiotics for livestock,https://ourworldindata.org/grapher/sales-antibiotics-livestock-europe?tab=map,Yes,2022,2010,,True,,No,13,Yes
8215,antibiotic-use-livestock-per-kg,Antibiotic use in livestock per kilogram of meat product,https://ourworldindata.org/grapher/antibiotic-use-livestock-per-kg,No,2021,2014,,True,,No,8,Yes
8216,countries-data-antibiotic-livestock,Number of countries that submit data on antibiotic use in livestock,https://ourworldindata.org/grapher/countries-data-antibiotic-livestock,No,2021,2014,,True,,No,8,Yes
8217,antibiotic-use-intensity-in-livestock-by-region,Antibiotic use intensity in livestock by region,https://ourworldindata.org/grapher/antibiotic-use-intensity-in-livestock-by-region,No,2021,2014,,True,,No,8,Yes
8219,deaths-from-famines-by-region-and-year,Deaths from famines by region and year,https://ourworldindata.org/grapher/deaths-from-famines-by-region-and-year,No,2023,1870,,True,,No,154,Yes
8220,deaths-from-famines-by-decade,Deaths from famines by region and decade,https://ourworldindata.org/grapher/deaths-from-famines-by-decade,No,2020,1870,,True,,No,16,Yes
8221,famines-and-the-deaths-in-them,Famines and the deaths in them,https://ourworldindata.org/grapher/famines-and-the-deaths-in-them,No,2021,1870,,True,famine,No,51,Yes
8222,famines-by-level-of-gdp-per-capita-at-the-time,Famines by level of GDP per capita at the time,https://ourworldindata.org/grapher/famines-by-level-of-gdp-per-capita-at-the-time,No,2021,1870,,True,famine,No,51,Yes
8223,death-rate-from-famines-by-year,Death rate from famines by year,https://ourworldindata.org/grapher/death-rate-from-famines-by-year,No,2023,1870,,True,region,No,154,Yes
8224,death-rate-from-famines-by-decade,Death rate from famines by decade,https://ourworldindata.org/grapher/death-rate-from-famines-by-decade,No,2020,1870,,True,region,No,16,Yes
8231,gdp-per-capita,GDP per capita,https://ourworldindata.org/grapher/gdp-per-capita,No,2024,1990,,False,,No,35,Yes
8232,simon-ehrlich-wager,Who would have won the Simon-Ehrlich wager in any decade since 1900?,https://ourworldindata.org/grapher/simon-ehrlich-wager,No,2020,1900,,False,material,No,123,Yes
8233,per-capita-food-supply-of-fruits-vegetables-and-nuts,"Per capita food supply of fruits, vegetables, and nuts",https://ourworldindata.org/grapher/per-capita-food-supply-of-fruits-vegetables-and-nuts,No,2022,1961,,False,,No,62,Yes
8234,per-capita-food-production-of-fruits-vegetables-and-nuts,"Per capita food production of fruits, vegetables, and nuts",https://ourworldindata.org/grapher/per-capita-food-production-of-fruits-vegetables-and-nuts,No,2023,1961,,False,,No,63,Yes
8235,share-of-deaths-from-cardiovascular-diseases-men-women,Share of deaths from cardiovascular diseases by sex,https://ourworldindata.org/grapher/share-of-deaths-from-cardiovascular-diseases-men-women,No,2023,1950,,True,,No,74,Yes
8237,price-five-simon-ehrlich-materials,Prices of the five materials included in the Simon-Ehrlich wager,https://ourworldindata.org/grapher/price-five-simon-ehrlich-materials,No,2022,1900,,True,,No,123,Yes
8238,deaths-from-famines-by-country-and-decade,Deaths from famines by country and decade,https://ourworldindata.org/grapher/deaths-from-famines-by-country-and-decade,No,2020,1870,,True,,No,16,Yes
8239,deaths-from-famines-by-country-and-year,Deaths from famines by country and year,https://ourworldindata.org/grapher/deaths-from-famines-by-country-and-year,No,2023,1870,,True,,No,154,Yes
8240,oil-prices-inflation-adjusted,Crude oil prices,https://ourworldindata.org/grapher/oil-prices-inflation-adjusted,No,2024,1861,,True,,No,164,Yes
8243,regulations-antibiotics-growth-promotion,Does the country have laws that prohibit the use of antibiotics for growth promotion in livestock in the absence of risk analysis?,https://ourworldindata.org/grapher/regulations-antibiotics-growth-promotion?tab=map,Yes,2024,2024,map,False,,Yes,1,Yes
8244,energy-mineral-prices,Prices of  key materials for the energy transition,https://ourworldindata.org/grapher/energy-mineral-prices,No,2022,1900,,True,,No,123,Yes
8246,the-value-of-friendships-varies-greatly-around-the-world,The value of friendships varies greatly around the world,https://ourworldindata.org/grapher/the-value-of-friendships-varies-greatly-around-the-world,No,2022,1993,,False,,No,6,Yes
8247,number-of-users-participating-issue-or-pull-request-owid-covid-repository,Weekly number of users contributing to our COVID-19 data repository,https://ourworldindata.org/grapher/number-of-users-participating-issue-or-pull-request-owid-covid-repository,No,1610,0,,False,,No,1611,Yes
8248,users-contributing-to-owid-covid-github,Total users who contributed to our COVID-19 data repository,https://ourworldindata.org/grapher/users-contributing-to-owid-covid-github,No,1610,0,,False,,No,1611,Yes
8249,number-of-contributions-to-owid-covid-github,Total contributions to our COVID-19 data repository,https://ourworldindata.org/grapher/number-of-contributions-to-owid-covid-github,No,1618,0,,False,,No,1619,Yes
8250,share-of-population-vulnerable-to-multidimensional-poverty,Share of population vulnerable to multidimensional poverty,https://ourworldindata.org/grapher/share-of-population-vulnerable-to-multidimensional-poverty?tab=map,Yes,2023,2013,map,False,,No,11,No
8251,share-of-population-in-severe-multidimensional-poverty,Share of population living in severe multidimensional poverty,https://ourworldindata.org/grapher/share-of-population-in-severe-multidimensional-poverty?tab=map,Yes,2023,2013,map,True,,No,11,No
8252,share-of-population-deprived-by-multidimensional-poverty-indicators,Share of population deprived by multidimensional poverty indicators,https://ourworldindata.org/grapher/share-of-population-deprived-by-multidimensional-poverty-indicators,No,2023,2013,,True,,No,11,Yes
8255,share-of-children-reaching-sufficient-reading-comprehension-by-the-end-of-lower-secondary-age,Share of children achieving minimum reading proficiency by the end of lower-secondary age,https://ourworldindata.org/grapher/share-of-children-reaching-sufficient-reading-comprehension-by-the-end-of-lower-secondary-age?tab=map,Yes,2024,2000,,True,,No,22,Yes
8258,antibiotic-usage-in-children,Share of children with symptoms of a respiratory infection who received antibiotics,https://ourworldindata.org/grapher/antibiotic-usage-in-children?tab=map,Yes,2018,2000,map,True,,No,19,Yes
8259,share-of-posts-mentioning-a-country,Share of posts mentioning a country,https://ourworldindata.org/grapher/share-of-posts-mentioning-a-country?tab=map,Yes,1327,0,map,False,,No,82,Yes
8260,average-share-of-mentions-in-a-post,Average share of mentions in a post,https://ourworldindata.org/grapher/average-share-of-mentions-in-a-post?tab=map,Yes,1327,0,map,False,,No,82,Yes
8261,number-of-countries-reporting-data-on-vaccinations,Number of countries reporting data on COVID-19 vaccinations,https://ourworldindata.org/grapher/number-of-countries-reporting-data-on-vaccinations,No,310,0,,False,,No,311,Yes
8262,country-reporting-data-on-covid-vaccinations,Countries reporting data on COVID-19 vaccinations,https://ourworldindata.org/grapher/country-reporting-data-on-covid-vaccinations?tab=map,Yes,2021,2020,map,True,,No,2,Yes
8263,number-of-days,Number of days,https://ourworldindata.org/grapher/number-of-days?tab=map,Yes,2023,2023,map,False,,Yes,1,Yes
8265,homicide-rate-per-100000-population,Homicide rate in the United States and Europe,https://ourworldindata.org/grapher/homicide-rate-per-100000-population,No,2024,1990,,False,,No,35,Yes
8266,the-world-has-passed-peak-per-capita-co-emissions-but-total-emissions-are-still-increasing,"The world has passed peak per capita CO₂ emissions, but total emissions are still increasing",https://ourworldindata.org/grapher/the-world-has-passed-peak-per-capita-co-emissions-but-total-emissions-are-still-increasing,No,2024,1850,,False,,No,175,Yes
8268,number-of-countries-reporting-confirmed-bacterial-infections,Countries reporting confirmed bacterial infections,https://ourworldindata.org/grapher/number-of-countries-reporting-confirmed-bacterial-infections,No,2022,2016,,False,,No,7,Yes
8269,share-of-countries-testing-confirmed-bacterial-infections-for-antibiotic-susceptibility,Share of countries testing bacterial infections for antibiotic susceptibility,https://ourworldindata.org/grapher/share-of-countries-testing-confirmed-bacterial-infections-for-antibiotic-susceptibility,No,2022,2016,,True,,No,7,Yes
8270,antibiotic-usage-by-surveillance-category,Antibiotic usage by surveillance category,https://ourworldindata.org/grapher/antibiotic-usage-by-surveillance-category,No,2022,2016,,False,,No,7,Yes
8271,neonatal-sepsis-and-infection-death-rate-in-infants,Neonatal sepsis and infection death rate in infants,https://ourworldindata.org/grapher/neonatal-sepsis-and-infection-death-rate-in-infants?tab=map,Yes,2021,1980,map,True,,No,42,Yes
8276,global-antimicrobial-resistance-and-use-surveillance-system-glass-by-pathogen,Reported bloodstream infection rate by pathogen,https://ourworldindata.org/grapher/global-antimicrobial-resistance-and-use-surveillance-system-glass-by-pathogen,No,2022,2016,,True,,No,7,Yes
8277,sending-money-from-rich-regions-has-become-cheaper-but-it-is-still-well-above-3,"Sending money from rich regions has become cheaper, but it is still well above 3%",https://ourworldindata.org/grapher/sending-money-from-rich-regions-has-become-cheaper-but-it-is-still-well-above-3,No,2023,2016,,False,,No,8,Yes
8278,sending-money-to-africa-south-america-and-asia-has-become-cheaper-but-it-is-still-well-above-3,"Sending money to Africa, South America and Asia has become cheaper, but it is still well above 3%",https://ourworldindata.org/grapher/sending-money-to-africa-south-america-and-asia-has-become-cheaper-but-it-is-still-well-above-3,No,2023,2016,,False,,No,8,Yes
8279,regional-trends-in-average-years-of-schooling,Regional trends in average years of schooling,https://ourworldindata.org/grapher/regional-trends-in-average-years-of-schooling?tab=map,Yes,2023,1990,,False,,No,34,Yes
8280,cumulative-migration-between-regions,Cumulative migration between regions,https://ourworldindata.org/grapher/cumulative-migration-between-regions,No,2024,1990,,False,,No,8,Yes
8281,share-of-countries-region-reporting-confirmed-infections-glass,Share of countries reporting confirmed bacterial infections,https://ourworldindata.org/grapher/share-of-countries-region-reporting-confirmed-infections-glass,No,2022,2016,,True,,No,7,Yes
8283,testing-coverage-of-confirmed-bacterial-infections,Confirmed bacterial infections tested for antibiotic susceptibility,https://ourworldindata.org/grapher/testing-coverage-of-confirmed-bacterial-infections,No,2022,2016,,False,infection type,No,7,Yes
8284,civilian-and-combatant-deaths-in-armed-conflicts,Civilian and combatant deaths in armed conflicts,https://ourworldindata.org/grapher/civilian-and-combatant-deaths-in-armed-conflicts,No,2024,1989,,True,,No,36,Yes
8285,civilian-and-combatant-deaths-in-interstate-conflicts,Civilian and combatant deaths in interstate conflicts,https://ourworldindata.org/grapher/civilian-and-combatant-deaths-in-interstate-conflicts,No,2024,1989,,False,region,No,36,Yes
8286,civilian-and-combatant-deaths-in-intrastate-conflicts,Civilian and combatant deaths in intrastate conflicts,https://ourworldindata.org/grapher/civilian-and-combatant-deaths-in-intrastate-conflicts,No,2024,1989,,False,region,No,36,Yes
8287,civilian-and-combatant-deaths-in-non-state-conflicts,Civilian and combatant deaths in non-state conflicts,https://ourworldindata.org/grapher/civilian-and-combatant-deaths-in-non-state-conflicts,No,2024,1989,,False,region,No,36,Yes
8288,civilian-and-combatant-deaths-from-one-sided-violence,Civilian and combatant deaths from one-sided violence,https://ourworldindata.org/grapher/civilian-and-combatant-deaths-from-one-sided-violence,No,2024,1989,,False,region,No,36,Yes
8289,civilian-and-combatant-deaths-in-armed-conflicts-based-on-where-they-occurred,Civilian and combatant deaths in armed conflicts based on where they occurred,https://ourworldindata.org/grapher/civilian-and-combatant-deaths-in-armed-conflicts-based-on-where-they-occurred,No,2024,1989,,True,country,No,36,Yes
8290,deaths-in-armed-conflicts-by-region,Deaths in armed conflicts by region,https://ourworldindata.org/grapher/deaths-in-armed-conflicts-by-region,No,2025,1989,,True,region,No,37,Yes
8292,deaths-in-armed-conflicts-by-country,Deaths in armed conflicts based on where they occurred,https://ourworldindata.org/grapher/deaths-in-armed-conflicts-by-country?tab=map,Yes,2025,1989,map,True,,No,37,Yes
8294,food---gross-production-value-constant-2014-2016-thousand-us-1000-usd-and-agricultural-land-use,Decoupling: Countries in which food production has increased while agricultural land use has beed reduced,https://ourworldindata.org/grapher/food---gross-production-value-constant-2014-2016-thousand-us-1000-usd-and-agricultural-land-use,No,2022,1961,,False,,No,62,Yes
8296,number-of-aesthetic-procedures-surgical-and-non-surgical,Number of aesthetic procedures (surgical and non-surgical),https://ourworldindata.org/grapher/number-of-aesthetic-procedures-surgical-and-non-surgical,No,2023,2010,,False,,No,12,Yes
8297,total-live-births-hfd,Number of live births,https://ourworldindata.org/grapher/total-live-births-hfd?tab=map,Yes,2024,1891,,True,,No,134,Yes
8298,crude-birth-rate-hfd,Birth rate,https://ourworldindata.org/grapher/crude-birth-rate-hfd?tab=map,Yes,2024,1891,,False,,No,134,Yes
8299,average-age-of-mothers-birth-cohort,Average age of mothers at childbirth by mother's birth year,https://ourworldindata.org/grapher/average-age-of-mothers-birth-cohort,No,1974,1876,,True,,No,99,Yes
8300,period-average-age-of-mothers-birth-order,Average age of mothers at childbirth by birth order,https://ourworldindata.org/grapher/period-average-age-of-mothers-birth-order,No,2024,1891,,True,,No,134,Yes
8301,total-number-of-births-by-birth-order,Total number of births by birth order,https://ourworldindata.org/grapher/total-number-of-births-by-birth-order,No,2024,1933,,True,,No,92,Yes
8302,age-adjusted-total-fertility-rate-after-a-given-number-of-births,"Age-adjusted total fertility rate, after a given number of births",https://ourworldindata.org/grapher/age-adjusted-total-fertility-rate-after-a-given-number-of-births,No,2024,1950,,False,,No,75,Yes
8303,period-versus-tempo-adjusted-total-fertility-rate,Total fertility rate versus adjusted fertility rate,https://ourworldindata.org/grapher/period-versus-tempo-adjusted-total-fertility-rate,No,2024,1950,,False,,No,75,Yes
8304,period-total-fertility-rate,Total fertility rate: births per woman,https://ourworldindata.org/grapher/period-total-fertility-rate?tab=map,Yes,2024,1891,,True,,No,134,Yes
8306,standard-deviation-in-age-of-mothers-at-birth,Standard deviation in age of mothers at birth,https://ourworldindata.org/grapher/standard-deviation-in-age-of-mothers-at-birth?tab=map,Yes,2024,1933,,False,,No,92,Yes
8308,national-system-to-monitor-antimicrobials-usage-for-human-medicine,Systems to monitor the use of antimicrobials for human medicine,https://ourworldindata.org/grapher/national-system-to-monitor-antimicrobials-usage-for-human-medicine?tab=map,Yes,2024,2024,map,True,,Yes,1,Yes
8309,national-system-to-monitor-spread-of-antimicrobial-resistance-in-humans,Systems to monitor the spread of antimicrobial resistance in humans,https://ourworldindata.org/grapher/national-system-to-monitor-spread-of-antimicrobial-resistance-in-humans?tab=map,Yes,2024,2024,map,True,,Yes,1,Yes
8313,antibiotic-usage-by-surveillance-category-time,Antibiotic usage by surveillance category,https://ourworldindata.org/grapher/antibiotic-usage-by-surveillance-category-time,No,2022,2016,,False,,No,7,Yes
8315,consumption-of-oral-antibiotics-by-type,Consumption of oral antibiotics by type,https://ourworldindata.org/grapher/consumption-of-oral-antibiotics-by-type,No,2022,2016,,True,,No,7,Yes
8318,antibiotic-usage-by-surveillance-category-stacked,Antibiotic usage by surveillance category,https://ourworldindata.org/grapher/antibiotic-usage-by-surveillance-category-stacked,No,2022,2016,,True,,No,7,Yes
8319,share-of-the-population-using-improved-sanitation-facilities,Share of the population using improved sanitation facilities,https://ourworldindata.org/grapher/share-of-the-population-using-improved-sanitation-facilities?tab=map,Yes,2024,2000,map,True,,No,25,Yes
8320,share-of-the-population-using-improved-water-sources-wash,Share of the population using improved water sources,https://ourworldindata.org/grapher/share-of-the-population-using-improved-water-sources-wash?tab=map,Yes,2024,2000,map,True,,No,25,Yes
8321,cancer-crude-death-rate-by-type,Cancer crude death rate by type,https://ourworldindata.org/grapher/cancer-crude-death-rate-by-type,No,2021,1980,,True,,No,42,Yes
8327,share-of-students-achieving-minimum-proficiency-in-reading-and-math-by-education-level,Share of students achieving minimum proficiency in reading and math at each education level,https://ourworldindata.org/grapher/share-of-students-achieving-minimum-proficiency-in-reading-and-math-by-education-level,No,2023,2000,,True,,No,23,Yes
8328,food-supply-per-capita-vs-population-size,Food supply per capita vs. population size,https://ourworldindata.org/grapher/food-supply-per-capita-vs-population-size,No,2022,1274,,False,,No,144,Yes
8329,share-of-children-achieving-minimum-proficiency-in-reading-and-math-by-education-level,Share of children achieving minimum proficiency in reading and math at each education level,https://ourworldindata.org/grapher/share-of-children-achieving-minimum-proficiency-in-reading-and-math-by-education-level,No,2023,1995,,True,,No,25,Yes
8335,share-of-children-achieving-minimum-reading-proficiency-by-the-end-of-primary-education,Share of children achieving minimum reading proficiency by the end of primary education age,https://ourworldindata.org/grapher/share-of-children-achieving-minimum-reading-proficiency-by-the-end-of-primary-education?tab=map,Yes,2024,2000,,True,,No,23,Yes
8336,rate-of-twin-deliveries,Share of births that are twins,https://ourworldindata.org/grapher/rate-of-twin-deliveries?tab=map,Yes,2022,1815,,True,,No,208,Yes
8337,children-per-multiple-delivery,Children per multiple delivery,https://ourworldindata.org/grapher/children-per-multiple-delivery?tab=map,Yes,2022,1815,,False,,No,208,Yes
8338,share-of-deliveries-by-singleton-twin-or-multiple-status,"Share of deliveries with single, twin or multiple children",https://ourworldindata.org/grapher/share-of-deliveries-by-singleton-twin-or-multiple-status,No,2022,1815,,False,,No,208,Yes
8339,antimicrobials-usage-by-type-of-drug,Antimicrobials usage by type of drug,https://ourworldindata.org/grapher/antimicrobials-usage-by-type-of-drug,No,2022,2016,,False,,No,7,Yes
8340,antibiotic-consumption-rate,Antibiotic consumption rate,https://ourworldindata.org/grapher/antibiotic-consumption-rate?tab=map,Yes,2022,2016,map,True,,No,7,Yes
8341,antibiotic-consumption-rate-gdp-per-capita,Antibiotic consumption rate vs GDP per capita,https://ourworldindata.org/grapher/antibiotic-consumption-rate-gdp-per-capita,No,2022,2016,,False,,No,7,Yes
8342,migration-between-regions,Migration between regions,https://ourworldindata.org/grapher/migration-between-regions?tab=map,Yes,2024,1990,,False,,No,8,Yes
8344,neonatal-deaths-from-infections-attributed-to-antimicrobial-resistance-by-syndrome,Neonatal deaths from infections attributed to antimicrobial resistance,https://ourworldindata.org/grapher/neonatal-deaths-from-infections-attributed-to-antimicrobial-resistance-by-syndrome,No,2021,2021,,True,infection type,Yes,1,Yes
8345,neonatal-deaths-from-bloodstream-infections-attributed-to-antimicrobial-resistance,Neonatal deaths from bloodstream infections attributed to antimicrobial resistance,https://ourworldindata.org/grapher/neonatal-deaths-from-bloodstream-infections-attributed-to-antimicrobial-resistance,No,2021,2021,,True,pathogen,Yes,1,Yes
